Genome	Num bases covered	Frac bases covered	Frac bases covered over unambig	Average coverage/depth	Average coverage/depth over unambig
influenza, genome 569	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 569 (rc)	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 570	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 570 (rc)	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 571	13106	1.0	1.0	2.32717839158	2.32717839158
influenza, genome 571 (rc)	13106	1.0	1.0	2.32717839158	2.32717839158
influenza, genome 572	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 572 (rc)	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 573	13510	1.0	1.0	2.79792746114	2.79792746114
influenza, genome 573 (rc)	13510	1.0	1.0	2.79792746114	2.79792746114
influenza, genome 574	13094	1.0	1.0	1.39758668092	1.39758668092
influenza, genome 574 (rc)	13094	1.0	1.0	1.39758668092	1.39758668092
influenza, genome 575	13417	1.0	1.0	2.55645822464	2.55645822464
influenza, genome 575 (rc)	13417	1.0	1.0	2.55645822464	2.55645822464
influenza, genome 576	13103	1.0	1.0	2.46508433183	2.46508433183
influenza, genome 576 (rc)	13103	1.0	1.0	2.46508433183	2.46508433183
influenza, genome 577	13231	1.0	1.0	2.26740231275	2.26740231275
influenza, genome 577 (rc)	13231	1.0	1.0	2.26740231275	2.26740231275
influenza, genome 578	13566	1.0	1.0	3.1328320802	3.1328320802
influenza, genome 578 (rc)	13566	1.0	1.0	3.1328320802	3.1328320802
influenza, genome 579	13198	1.0	1.0	2.51553265646	2.51553265646
influenza, genome 579 (rc)	13198	1.0	1.0	2.51553265646	2.51553265646
influenza, genome 580	13371	1.0	1.0	2.03425323461	2.03425323461
influenza, genome 580 (rc)	13371	1.0	1.0	2.03425323461	2.03425323461
influenza, genome 581	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 581 (rc)	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 582	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 582 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 583	13413	1.0	1.0	2.82561693879	2.82561693879
influenza, genome 583 (rc)	13413	1.0	1.0	2.82561693879	2.82561693879
influenza, genome 584	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 584 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 585	13365	1.0	1.0	2.54395809951	2.54395809951
influenza, genome 585 (rc)	13365	1.0	1.0	2.54395809951	2.54395809951
influenza, genome 586	13067	1.0	1.0	1.24741715773	1.24741715773
influenza, genome 586 (rc)	13067	1.0	1.0	1.24741715773	1.24741715773
influenza, genome 587	13282	1.0	1.0	2.3565728053	2.3565728053
influenza, genome 587 (rc)	13282	1.0	1.0	2.3565728053	2.3565728053
influenza, genome 588	13071	1.0	1.0	2.37931298294	2.37931298294
influenza, genome 588 (rc)	13071	1.0	1.0	2.37931298294	2.37931298294
influenza, genome 589	13383	1.0	1.0	2.53306433535	2.53306433535
influenza, genome 589 (rc)	13383	1.0	1.0	2.53306433535	2.53306433535
influenza, genome 590	13632	1.0	1.0	2.8389084507	2.8389084507
influenza, genome 590 (rc)	13632	1.0	1.0	2.8389084507	2.8389084507
influenza, genome 591	13348	1.0	1.0	1.98531615223	1.98531615223
influenza, genome 591 (rc)	13348	1.0	1.0	1.98531615223	1.98531615223
influenza, genome 592	14291	1.0	1.0	1.53243299979	1.53243299979
influenza, genome 592 (rc)	14291	1.0	1.0	1.53243299979	1.53243299979
influenza, genome 593	13198	1.0	1.0	2.50037884528	2.50037884528
influenza, genome 593 (rc)	13198	1.0	1.0	2.50037884528	2.50037884528
influenza, genome 594	13346	1.0	1.0	2.05304960288	2.05304960288
influenza, genome 594 (rc)	13346	1.0	1.0	2.05304960288	2.05304960288
influenza, genome 595	13182	1.0	1.0	2.42755272341	2.42755272341
influenza, genome 595 (rc)	13182	1.0	1.0	2.42755272341	2.42755272341
influenza, genome 596	13510	1.0	1.0	2.75351591414	2.75351591414
influenza, genome 596 (rc)	13510	1.0	1.0	2.75351591414	2.75351591414
influenza, genome 597	13317	1.0	1.0	2.35788841331	2.35788841331
influenza, genome 597 (rc)	13317	1.0	1.0	2.35788841331	2.35788841331
influenza, genome 598	13339	1.0	1.0	1.98665567134	1.98665567134
influenza, genome 598 (rc)	13339	1.0	1.0	1.98665567134	1.98665567134
influenza, genome 599	14273	1.0	1.0	1.54137182092	1.54137182092
influenza, genome 599 (rc)	14273	1.0	1.0	1.54137182092	1.54137182092
influenza, genome 600	13417	1.0	1.0	2.49683237684	2.49683237684
influenza, genome 600 (rc)	13417	1.0	1.0	2.49683237684	2.49683237684
influenza, genome 601	13566	1.0	1.0	3.1328320802	3.1328320802
influenza, genome 601 (rc)	13566	1.0	1.0	3.1328320802	3.1328320802
influenza, genome 602	13260	1.0	1.0	2.30015082956	2.30015082956
influenza, genome 602 (rc)	13260	1.0	1.0	2.30015082956	2.30015082956
influenza, genome 603	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 603 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 604	14256	1.0	1.0	1.50112233446	1.50112233446
influenza, genome 604 (rc)	14256	1.0	1.0	1.50112233446	1.50112233446
influenza, genome 605	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 605 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 606	13417	1.0	1.0	2.40739360513	2.40739360513
influenza, genome 606 (rc)	13417	1.0	1.0	2.40739360513	2.40739360513
influenza, genome 607	13334	1.0	1.0	2.45237738113	2.45237738113
influenza, genome 607 (rc)	13334	1.0	1.0	2.45237738113	2.45237738113
influenza, genome 608	13600	1.0	1.0	2.89705882353	2.89705882353
influenza, genome 608 (rc)	13600	1.0	1.0	2.89705882353	2.89705882353
influenza, genome 609	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 609 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 610	13417	1.0	1.0	2.83968100171	2.83968100171
influenza, genome 610 (rc)	13417	1.0	1.0	2.83968100171	2.83968100171
influenza, genome 611	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 611 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 612	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 612 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 613	13353	1.0	1.0	2.04448438553	2.04448438553
influenza, genome 613 (rc)	13353	1.0	1.0	2.04448438553	2.04448438553
influenza, genome 614	13067	1.0	1.0	1.24741715773	1.24741715773
influenza, genome 614 (rc)	13067	1.0	1.0	1.24741715773	1.24741715773
influenza, genome 615	13391	1.0	1.0	2.0610858039	2.0610858039
influenza, genome 615 (rc)	13391	1.0	1.0	2.0610858039	2.0610858039
influenza, genome 616	13417	1.0	1.0	2.50428560781	2.50428560781
influenza, genome 616 (rc)	13417	1.0	1.0	2.50428560781	2.50428560781
influenza, genome 617	13349	1.0	1.0	2.00014982396	2.00014982396
influenza, genome 617 (rc)	13349	1.0	1.0	2.00014982396	2.00014982396
influenza, genome 618	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 618 (rc)	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 619	13417	1.0	1.0	2.6309905344	2.6309905344
influenza, genome 619 (rc)	13417	1.0	1.0	2.6309905344	2.6309905344
influenza, genome 620	13395	1.0	1.0	2.4337439343	2.4337439343
influenza, genome 620 (rc)	13395	1.0	1.0	2.4337439343	2.4337439343
influenza, genome 621	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 621 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 622	13109	1.0	1.0	2.36478755054	2.36478755054
influenza, genome 622 (rc)	13109	1.0	1.0	2.36478755054	2.36478755054
influenza, genome 623	14281	1.0	1.0	1.54751067852	1.54751067852
influenza, genome 623 (rc)	14281	1.0	1.0	1.54751067852	1.54751067852
influenza, genome 624	13418	1.0	1.0	2.27306603071	2.27306603071
influenza, genome 624 (rc)	13418	1.0	1.0	2.27306603071	2.27306603071
influenza, genome 625	14209	1.0	1.0	1.49904989795	1.49904989795
influenza, genome 625 (rc)	14209	1.0	1.0	1.49904989795	1.49904989795
influenza, genome 626	14185	1.0	1.0	1.4945364822	1.4945364822
influenza, genome 626 (rc)	14185	1.0	1.0	1.4945364822	1.4945364822
influenza, genome 627	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 627 (rc)	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 628	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 628 (rc)	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 629	13510	1.0	1.0	2.85714285714	2.85714285714
influenza, genome 629 (rc)	13510	1.0	1.0	2.85714285714	2.85714285714
influenza, genome 630	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 630 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 631	13339	1.0	1.0	1.98665567134	1.98665567134
influenza, genome 631 (rc)	13339	1.0	1.0	1.98665567134	1.98665567134
influenza, genome 632	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 632 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 633	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 633 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 634	13334	1.0	1.0	2.45987700615	2.45987700615
influenza, genome 634 (rc)	13334	1.0	1.0	2.45987700615	2.45987700615
influenza, genome 635	13510	1.0	1.0	2.91635825315	2.91635825315
influenza, genome 635 (rc)	13510	1.0	1.0	2.91635825315	2.91635825315
influenza, genome 636	13565	1.0	1.0	3.23626981202	3.23626981202
influenza, genome 636 (rc)	13565	1.0	1.0	3.23626981202	3.23626981202
influenza, genome 637	13390	1.0	1.0	2.02389843167	2.02389843167
influenza, genome 637 (rc)	13390	1.0	1.0	2.02389843167	2.02389843167
influenza, genome 638	14212	1.0	1.0	1.50576977202	1.50576977202
influenza, genome 638 (rc)	14212	1.0	1.0	1.50576977202	1.50576977202
influenza, genome 639	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 639 (rc)	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 640	13417	1.0	1.0	2.54155176269	2.54155176269
influenza, genome 640 (rc)	13417	1.0	1.0	2.54155176269	2.54155176269
influenza, genome 641	13288	1.0	1.0	2.5060204696	2.5060204696
influenza, genome 641 (rc)	13288	1.0	1.0	2.5060204696	2.5060204696
influenza, genome 642	13103	1.0	1.0	2.3963977715	2.3963977715
influenza, genome 642 (rc)	13103	1.0	1.0	2.3963977715	2.3963977715
influenza, genome 643	13103	1.0	1.0	2.19796993055	2.19796993055
influenza, genome 643 (rc)	13103	1.0	1.0	2.19796993055	2.19796993055
influenza, genome 644	13319	1.0	1.0	1.96711464825	1.96711464825
influenza, genome 644 (rc)	13319	1.0	1.0	1.96711464825	1.96711464825
influenza, genome 645	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 645 (rc)	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 646	13388	1.0	1.0	2.56946519271	2.56946519271
influenza, genome 646 (rc)	13388	1.0	1.0	2.56946519271	2.56946519271
influenza, genome 647	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 647 (rc)	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 648	13071	1.0	1.00030611464	2.32575931451	2.32647126349
influenza, genome 648 (rc)	13071	1.0	1.00030611464	2.32575931451	2.32647126349
influenza, genome 649	13113	1.0	1.0	2.42507435369	2.42507435369
influenza, genome 649 (rc)	13113	1.0	1.0	2.42507435369	2.42507435369
influenza, genome 650	13339	1.0	1.0	2.02413974061	2.02413974061
influenza, genome 650 (rc)	13339	1.0	1.0	2.02413974061	2.02413974061
influenza, genome 651	13139	1.0	1.00015224176	1.34713448512	1.34733957525
influenza, genome 651 (rc)	13139	1.0	1.00015224176	1.34713448512	1.34733957525
influenza, genome 652	13388	1.0	1.0	2.56946519271	2.56946519271
influenza, genome 652 (rc)	13388	1.0	1.0	2.56946519271	2.56946519271
influenza, genome 653	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 653 (rc)	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 654	14187	1.0	1.0	1.48727708465	1.48727708465
influenza, genome 654 (rc)	14187	1.0	1.0	1.48727708465	1.48727708465
influenza, genome 655	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 655 (rc)	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 656	14174	1.0	1.0	1.48158600254	1.48158600254
influenza, genome 656 (rc)	14174	1.0	1.0	1.48158600254	1.48158600254
influenza, genome 657	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 657 (rc)	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 658	13103	1.0	1.0	2.4574524918	2.4574524918
influenza, genome 658 (rc)	13103	1.0	1.0	2.4574524918	2.4574524918
influenza, genome 659	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 659 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 660	13363	1.0	1.0	2.87360622615	2.87360622615
influenza, genome 660 (rc)	13363	1.0	1.0	2.87360622615	2.87360622615
influenza, genome 661	13365	1.0	1.0	2.54395809951	2.54395809951
influenza, genome 661 (rc)	13365	1.0	1.0	2.54395809951	2.54395809951
influenza, genome 662	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 662 (rc)	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 663	13339	1.0	1.0	1.95666841592	1.95666841592
influenza, genome 663 (rc)	13339	1.0	1.0	1.95666841592	1.95666841592
influenza, genome 664	13349	1.0	1.0	2.02262341748	2.02262341748
influenza, genome 664 (rc)	13349	1.0	1.0	2.02262341748	2.02262341748
influenza, genome 665	13311	1.0	1.0	1.94575914657	1.94575914657
influenza, genome 665 (rc)	13311	1.0	1.0	1.94575914657	1.94575914657
influenza, genome 666	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 666 (rc)	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 667	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 667 (rc)	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 668	13510	1.0	1.0	3.25684678016	3.25684678016
influenza, genome 668 (rc)	13510	1.0	1.0	3.25684678016	3.25684678016
influenza, genome 669	13566	1.0	1.0	3.33923042901	3.33923042901
influenza, genome 669 (rc)	13566	1.0	1.0	3.33923042901	3.33923042901
influenza, genome 670	13394	1.0	1.0	2.05315813051	2.05315813051
influenza, genome 670 (rc)	13394	1.0	1.0	2.05315813051	2.05315813051
influenza, genome 671	13094	1.0	1.0	2.26821444937	2.26821444937
influenza, genome 671 (rc)	13094	1.0	1.0	2.26821444937	2.26821444937
influenza, genome 672	13353	1.0	1.0	2.04448438553	2.04448438553
influenza, genome 672 (rc)	13353	1.0	1.0	2.04448438553	2.04448438553
influenza, genome 673	13395	1.0	1.0	2.44120940649	2.44120940649
influenza, genome 673 (rc)	13395	1.0	1.0	2.44120940649	2.44120940649
influenza, genome 674	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 674 (rc)	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 675	13318	1.0	1.0	1.9672623517	1.9672623517
influenza, genome 675 (rc)	13318	1.0	1.0	1.9672623517	1.9672623517
influenza, genome 676	13345	1.0	1.0	2.00074934432	2.00074934432
influenza, genome 676 (rc)	13345	1.0	1.0	2.00074934432	2.00074934432
influenza, genome 677	13353	1.0	1.0	1.99955066277	1.99955066277
influenza, genome 677 (rc)	13353	1.0	1.0	1.99955066277	1.99955066277
influenza, genome 678	13348	1.0	1.0	1.9928079113	1.9928079113
influenza, genome 678 (rc)	13348	1.0	1.0	1.9928079113	1.9928079113
influenza, genome 679	13273	1.0	1.0	1.604761546	1.604761546
influenza, genome 679 (rc)	13273	1.0	1.0	1.604761546	1.604761546
influenza, genome 680	14212	1.0	1.0	1.51280607937	1.51280607937
influenza, genome 680 (rc)	14212	1.0	1.0	1.51280607937	1.51280607937
influenza, genome 681	13417	1.0	1.0	2.75024223001	2.75024223001
influenza, genome 681 (rc)	13417	1.0	1.0	2.75024223001	2.75024223001
influenza, genome 682	13354	1.0	1.0	2.02935450052	2.02935450052
influenza, genome 682 (rc)	13354	1.0	1.0	2.02935450052	2.02935450052
influenza, genome 683	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 683 (rc)	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 684	13510	1.0	1.0	3.19022945966	3.19022945966
influenza, genome 684 (rc)	13510	1.0	1.0	3.19022945966	3.19022945966
influenza, genome 685	13133	1.0	1.0	2.94677529887	2.94677529887
influenza, genome 685 (rc)	13133	1.0	1.0	2.94677529887	2.94677529887
influenza, genome 686	13390	1.0	1.0	2.02389843167	2.02389843167
influenza, genome 686 (rc)	13390	1.0	1.0	2.02389843167	2.02389843167
influenza, genome 687	13363	1.0	1.0	2.03547107685	2.03547107685
influenza, genome 687 (rc)	13363	1.0	1.0	2.03547107685	2.03547107685
influenza, genome 688	13133	1.0	1.0	2.58889819539	2.58889819539
influenza, genome 688 (rc)	13133	1.0	1.0	2.58889819539	2.58889819539
influenza, genome 689	13133	1.0	1.0	2.57366938247	2.57366938247
influenza, genome 689 (rc)	13133	1.0	1.0	2.57366938247	2.57366938247
influenza, genome 690	13388	1.0	1.0	2.53211831491	2.53211831491
influenza, genome 690 (rc)	13388	1.0	1.0	2.53211831491	2.53211831491
influenza, genome 691	13395	1.0	1.0	2.4337439343	2.4337439343
influenza, genome 691 (rc)	13395	1.0	1.0	2.4337439343	2.4337439343
influenza, genome 692	13417	1.0	1.0	2.54155176269	2.54155176269
influenza, genome 692 (rc)	13417	1.0	1.0	2.54155176269	2.54155176269
influenza, genome 693	13071	1.0	1.0	2.386963507	2.386963507
influenza, genome 693 (rc)	13071	1.0	1.0	2.386963507	2.386963507
influenza, genome 694	13115	1.0	1.0	2.39420510865	2.39420510865
influenza, genome 694 (rc)	13115	1.0	1.0	2.39420510865	2.39420510865
influenza, genome 695	13430	1.0	1.0	2.71034996277	2.71034996277
influenza, genome 695 (rc)	13430	1.0	1.0	2.71034996277	2.71034996277
influenza, genome 696	13103	1.0	1.0	2.42692513165	2.42692513165
influenza, genome 696 (rc)	13103	1.0	1.0	2.42692513165	2.42692513165
influenza, genome 697	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 697 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 698	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 698 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 699	13133	1.0	1.0	2.77925835681	2.77925835681
influenza, genome 699 (rc)	13133	1.0	1.0	2.77925835681	2.77925835681
influenza, genome 700	14210	1.0	1.0	1.48486980999	1.48486980999
influenza, genome 700 (rc)	14210	1.0	1.0	1.48486980999	1.48486980999
influenza, genome 701	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 701 (rc)	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 702	13133	1.0	1.0	2.7107286987	2.7107286987
influenza, genome 702 (rc)	13133	1.0	1.0	2.7107286987	2.7107286987
influenza, genome 703	13489	1.0	1.0	3.29898435762	3.29898435762
influenza, genome 703 (rc)	13489	1.0	1.0	3.29898435762	3.29898435762
influenza, genome 704	13125	1.0	1.00007619628	1.76	1.76013410546
influenza, genome 704 (rc)	13125	1.0	1.00007619628	1.76	1.76013410546
influenza, genome 705	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 705 (rc)	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 706	14210	1.0	1.0	1.47079521464	1.47079521464
influenza, genome 706 (rc)	14210	1.0	1.0	1.47079521464	1.47079521464
influenza, genome 707	13433	1.0	1.0	2.55341323606	2.55341323606
influenza, genome 707 (rc)	13433	1.0	1.0	2.55341323606	2.55341323606
influenza, genome 708	13409	1.0	1.0	2.59527183235	2.59527183235
influenza, genome 708 (rc)	13409	1.0	1.0	2.59527183235	2.59527183235
influenza, genome 709	13395	1.0	1.0	2.6875699888	2.6875699888
influenza, genome 709 (rc)	13395	1.0	1.0	2.6875699888	2.6875699888
influenza, genome 710	13071	1.0	1.00007651109	2.36401193482	2.36419280796
influenza, genome 710 (rc)	13071	1.0	1.00007651109	2.36401193482	2.36419280796
influenza, genome 711	13391	1.0	1.0	2.03868269733	2.03868269733
influenza, genome 711 (rc)	13391	1.0	1.0	2.03868269733	2.03868269733
influenza, genome 712	13325	1.0	1.0	1.98123827392	1.98123827392
influenza, genome 712 (rc)	13325	1.0	1.0	1.98123827392	1.98123827392
influenza, genome 713	13136	1.0	1.0	2.1772228989	2.1772228989
influenza, genome 713 (rc)	13136	1.0	1.0	2.1772228989	2.1772228989
influenza, genome 714	13353	1.0	1.0	1.99955066277	1.99955066277
influenza, genome 714 (rc)	13353	1.0	1.0	1.99955066277	1.99955066277
influenza, genome 715	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 715 (rc)	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 716	13324	1.0	1.0	1.94386070249	1.94386070249
influenza, genome 716 (rc)	13324	1.0	1.0	1.94386070249	1.94386070249
influenza, genome 717	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 717 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 718	13282	1.0	1.0	2.31139888571	2.31139888571
influenza, genome 718 (rc)	13282	1.0	1.0	2.31139888571	2.31139888571
influenza, genome 719	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 719 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 720	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 720 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 721	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 721 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 722	13353	1.0	1.0	2.04448438553	2.04448438553
influenza, genome 722 (rc)	13353	1.0	1.0	2.04448438553	2.04448438553
influenza, genome 723	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 723 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 724	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 724 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 725	13348	1.0	1.0	2.02277494756	2.02277494756
influenza, genome 725 (rc)	13348	1.0	1.0	2.02277494756	2.02277494756
influenza, genome 726	13395	1.0	1.0	2.57558790594	2.57558790594
influenza, genome 726 (rc)	13395	1.0	1.0	2.57558790594	2.57558790594
influenza, genome 727	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 727 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 728	13383	1.0	1.0	2.06231786595	2.06231786595
influenza, genome 728 (rc)	13383	1.0	1.0	2.06231786595	2.06231786595
influenza, genome 729	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 729 (rc)	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 730	13323	1.0	1.0	1.94400660512	1.94400660512
influenza, genome 730 (rc)	13323	1.0	1.0	1.94400660512	1.94400660512
influenza, genome 731	13566	1.0	1.0	3.1328320802	3.1328320802
influenza, genome 731 (rc)	13566	1.0	1.0	3.1328320802	3.1328320802
influenza, genome 732	13323	1.0	1.0	1.98153569016	1.98153569016
influenza, genome 732 (rc)	13323	1.0	1.0	1.98153569016	1.98153569016
influenza, genome 733	13389	1.0	1.0	2.41989693032	2.41989693032
influenza, genome 733 (rc)	13389	1.0	1.0	2.41989693032	2.41989693032
influenza, genome 734	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 734 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 735	13380	1.0	1.0	2.02541106129	2.02541106129
influenza, genome 735 (rc)	13380	1.0	1.0	2.02541106129	2.02541106129
influenza, genome 736	13510	1.0	1.0	2.82013323464	2.82013323464
influenza, genome 736 (rc)	13510	1.0	1.0	2.82013323464	2.82013323464
influenza, genome 737	13142	1.0	1.0	1.43813726982	1.43813726982
influenza, genome 737 (rc)	13142	1.0	1.0	1.43813726982	1.43813726982
influenza, genome 738	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 738 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 739	13347	1.0	1.0	1.97797257811	1.97797257811
influenza, genome 739 (rc)	13347	1.0	1.0	1.97797257811	1.97797257811
influenza, genome 740	13417	1.0	1.0	2.50428560781	2.50428560781
influenza, genome 740 (rc)	13417	1.0	1.0	2.50428560781	2.50428560781
influenza, genome 741	13566	1.0	1.0	3.1254607106	3.1254607106
influenza, genome 741 (rc)	13566	1.0	1.0	3.1254607106	3.1254607106
influenza, genome 742	13381	1.0	1.0	2.09999252672	2.09999252672
influenza, genome 742 (rc)	13381	1.0	1.0	2.09999252672	2.09999252672
influenza, genome 743	13134	1.0	1.00015229973	1.87300137049	1.87328662808
influenza, genome 743 (rc)	13134	1.0	1.00015229973	1.87300137049	1.87328662808
influenza, genome 744	13417	1.0	1.0	2.60117761049	2.60117761049
influenza, genome 744 (rc)	13417	1.0	1.0	2.60117761049	2.60117761049
influenza, genome 745	13430	1.0	1.0	2.71034996277	2.71034996277
influenza, genome 745 (rc)	13430	1.0	1.0	2.71034996277	2.71034996277
influenza, genome 746	13388	1.0	1.0	2.57693456827	2.57693456827
influenza, genome 746 (rc)	13388	1.0	1.0	2.57693456827	2.57693456827
influenza, genome 747	13094	1.0	1.00007637669	2.4362303345	2.43641640571
influenza, genome 747 (rc)	13094	1.0	1.00007637669	2.4362303345	2.43641640571
influenza, genome 748	13365	1.0	1.0	2.55892255892	2.55892255892
influenza, genome 748 (rc)	13365	1.0	1.0	2.55892255892	2.55892255892
influenza, genome 749	13324	1.0	1.0	1.91383968778	1.91383968778
influenza, genome 749 (rc)	13324	1.0	1.0	1.91383968778	1.91383968778
influenza, genome 750	13569	1.0	1.0	3.10266047609	3.10266047609
influenza, genome 750 (rc)	13569	1.0	1.0	3.10266047609	3.10266047609
influenza, genome 751	13385	1.0	1.0	2.09189391109	2.09189391109
influenza, genome 751 (rc)	13385	1.0	1.0	2.09189391109	2.09189391109
influenza, genome 752	13395	1.0	1.0	2.4337439343	2.4337439343
influenza, genome 752 (rc)	13395	1.0	1.0	2.4337439343	2.4337439343
influenza, genome 753	13133	1.0	1.0	2.14726262088	2.14726262088
influenza, genome 753 (rc)	13133	1.0	1.0	2.14726262088	2.14726262088
influenza, genome 754	13134	1.0	1.0	2.61154256129	2.61154256129
influenza, genome 754 (rc)	13134	1.0	1.0	2.61154256129	2.61154256129
influenza, genome 755	13353	1.0	1.0	1.99955066277	1.99955066277
influenza, genome 755 (rc)	13353	1.0	1.0	1.99955066277	1.99955066277
influenza, genome 756	13510	1.0	1.0	2.93856402665	2.93856402665
influenza, genome 756 (rc)	13510	1.0	1.0	2.93856402665	2.93856402665
influenza, genome 757	13115	1.0	1.0	2.36370568052	2.36370568052
influenza, genome 757 (rc)	13115	1.0	1.0	2.36370568052	2.36370568052
influenza, genome 758	13160	1.0	1.0	2.34802431611	2.34802431611
influenza, genome 758 (rc)	13160	1.0	1.0	2.34802431611	2.34802431611
influenza, genome 759	13195	1.0	1.0	2.50094732853	2.50094732853
